DAY|TIME PLAYED|SONG TITLE|SONG ARTIST
2024-09-03|00:56|COMO TU|BÁRBARA BANDEIRA, IVANDRO
2024-09-03|00:52|LOVE THE WAY YOU LIE (PART II)|RIHANNA, EMINEM
2024-09-03|00:49|BEAUTIFUL THINGS|BENSON BOONE
2024-09-03|00:45|SOMEONE YOU LOVED|LEWIS CAPALDI
2024-09-03|00:41|QUANDO A CHUVA PASSAR|IVETE SANGALO
2024-09-03|00:38|EMILY|JAMES ARTHUR
2024-09-03|00:34|DAUGHTERS|JOHN MAYER
2024-09-03|00:31|PLANETA|BISPO, BÁRBARA TINOCO
2024-09-03|00:27|TOUGH|QUAVO, LANA DEL REY
2024-09-03|00:23|PERFECT [DUET]|ED SHEERAN, BEYONCÉ
2024-09-03|00:21|DEVOLVA-ME [AO VIVO]|ADRIANA CALCANHOTTO
2024-09-03|00:18|PILLOWTALK|ZAYN
2024-09-03|00:14|DANCING ON MY OWN|CALUM SCOTT
2024-09-03|00:10|THIS NA MALAMBING|RYANNAH J, NATEMAN
2024-09-03|00:06|IT'LL BE OKAY|SHAWN MENDES
2024-09-03|00:02|RISE UP|ANDRA DAY
2024-09-02|23:59|NÓS OS DOIS|BÁRBARA BANDEIRA
2024-09-02|23:56|THINKIN 'BOUT YOU|FRANK OCEAN
2024-09-02|23:54|MINE|BAZZI
2024-09-02|23:50|LIGHTS DOWN LOW|MAX [US], GNASH
2024-09-02|23:47|DESTINY|ZERO 7, SIA, SOPHIE BARKER
2024-09-02|23:43|ZORRO|ANTÓNIO ZAMBUJO
2024-09-02|23:38|EASY ON ME|ADELE
2024-09-02|23:34|BENEATH YOUR BEAUTIFUL|LABRINTH, EMELI SANDÉ
2024-09-02|23:29|MELODIA DA SAUDADE|FERNANDO DANIEL
2024-09-02|23:25|SPEECHLESS|DAN + SHAY
2024-09-02|23:22|DIVE|OLIVIA DEAN
2024-09-02|23:19|FOI ASSIM QUE ACONTECEU|MARISA LIZ
2024-09-02|23:14|CANNONBALL|DAMIEN RICE
2024-09-02|23:11|GO CRAZY|CHRIS BROWN, YOUNG THUG
2024-09-02|23:08|PORQUE QUERAMOS VERNOS|VANESA MARTIN, MATIAS DAMÁSIO
2024-09-02|23:04|MILLION REASONS|LADY GAGA
2024-09-02|23:01|LOVELY DAY|AMBER MARK
2024-09-02|22:58|STUCK WITH U|ARIANA GRANDE, JUSTIN BIEBER
2024-09-02|22:54|WHAT WAS I MADE FOR?|BILLIE EILISH
2024-09-02|22:50|TAKE ME TO CHURCH|HOZIER
2024-09-02|22:47|DONE WITH YOU|AUREA
2024-09-02|22:44|MY LOVE MINE ALL MINE|MITSKI
2024-09-02|22:39|TRY|COLBIE CAILLAT
2024-09-02|22:36|JÁ NÃO SOU BOM A MENTIR|HMB
2024-09-02|22:32|WHAT DO YOU BELIEVE IN|RAG'N'BONE MAN
2024-09-02|22:29|LET ME DOWN SLOWLY|ALEC BENJAMIN
2024-09-02|22:26|SÓZINHO [AO VIVO '98]|CAETANO VELOSO
2024-09-02|22:23|FOOLISH|ASHANTI
2024-09-02|22:20|STAY WITH ME [REMIX]|SAM SMITH, MARY J. BLIGE
2024-09-02|22:17|DIRTY|JESSIE MURPH, TEDDY SWIMS
2024-09-02|22:14|WISH YOU THE BEST|LEWIS CAPALDI
2024-09-02|22:09|YOU DON'T KNOW MY NAME|ALICIA KEYS
2024-09-02|22:06|SÓ EXISTO CONTIGO|DIOGO PIÇARRA
2024-09-02|22:02|FREE FALLIN' [LIVE]|JOHN MAYER
2024-09-02|21:58|GABRIEL|LAMB
2024-09-02|21:54|IT'S TIME|IMAGINE DRAGONS
2024-09-02|21:51|LOVE AGAIN|RICHIE CAMPBELL
2024-09-02|21:48|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-02|21:43|SI ANTES TE HUBIERA CONOCIDO|KAROL G
2024-09-02|21:40|AIRPLANES|B.O.B.
2024-09-02|21:36|ELA NÃO SABE, POIS NÃO?|BÁRBARA TINOCO
2024-09-02|21:33|MOVES LIKE JAGGER|MAROON 5, CHRISTINA AGUILERA
2024-09-02|21:30|A NOSSA DANÇA|CALEMA
2024-09-02|21:27|USED TO BE YOUNG|MILEY CYRUS
2024-09-02|21:23|WOMAN'S WORLD|KATY PERRY
2024-09-02|21:19|RE-TRATAMENTO|DA WEASEL
2024-09-02|21:15|ELASTIC HEART|SIA, DIPLO, THE WEEKND
2024-09-02|21:12|EYES CLOSED|ED SHEERAN
2024-09-02|21:09|CONTRA PROBABILIDADES|BISPO, JULINHO KSD
2024-09-02|21:06|ROOTS|CALUM SCOTT
2024-09-02|21:03|SI NO ESTÁS|IÑIGO QUINTERO
2024-09-02|20:58|BREAKEVEN|THE SCRIPT
2024-09-02|20:54|DANCE AGAIN|JENNIFER LOPEZ, PITBULL
2024-09-02|20:52|GREEDY|TATE MCRAE
2024-09-02|20:48|SENTIR O SOL (AO VIVO NA COMERCIAL)|OS QUATRO E MEIA
2024-09-02|20:45|MOVE|ADAM PORT, STRYV, MALACHIII
2024-09-02|20:37|SOMEBODY SAVE ME|EMINEM, JELLY ROLL
2024-09-02|20:34|STICK SEASON|NOAH KAHAN
2024-09-02|20:26|AQUI|LEONOR ARROJA
2024-09-02|20:23|BABY|JUSTIN BIEBER, LUDACRIS
2024-09-02|20:19|WHY WHY WHY|SHAWN MENDES
2024-09-02|20:17|TATA|SLOW J
2024-09-02|20:14|OPEN UP|MATT SIMONS
2024-09-02|20:11|FEELSLIKEIMFALLINGINLOVE|COLDPLAY
2024-09-02|20:08|CIDADE|BÁRBARA TINOCO, BÁRBARA BANDEIRA
2024-09-02|20:05|A BAR SONG (TIPSY)|SHABOOZEY
2024-09-02|19:59|MARRY YOU|BRUNO MARS
2024-09-02|19:55|GAROTA|MANINHO, MARISA LIZ
2024-09-02|19:50|DEATH WISH LOVE|BENSON BOONE
2024-09-02|19:47|TOO SWEET|HOZIER
2024-09-02|19:39|LUA|IVANDRO
2024-09-02|19:36|CHEAP THRILLS|SIA
2024-09-02|19:28|BENÇÃO|MIZZY MILES, BISPO, VAN ZEE
2024-09-02|19:25|ILLUSION|DUA LIPA
2024-09-02|19:22|AUSTIN|DASHA
2024-09-02|19:18|DEVIA IR (VERSÃO DA BÁRBARA)|BÁRBARA TINOCO
2024-09-02|19:15|WITHOUT YOU|THE KID LAROI
2024-09-02|19:12|FOUND YOU FIRST|ALEC BENJAMIN
2024-09-02|19:09|O TEMPO VAI ESPERAR|OS QUATRO E MEIA
2024-09-02|19:06|TATTOO|LOREEN
2024-09-02|18:57|LOVE THE HELL OUT OF YOU|LEWIS CAPALDI
2024-09-02|18:49|HOUDINI|EMINEM
2024-09-02|18:39|CASA|FERNANDO DANIEL
2024-09-02|18:36|COLD HEART [PNAU REMIX]|ELTON JOHN, DUA LIPA
2024-09-02|18:26|EVEN|RICHIE CAMPBELL, VAN ZEE
2024-09-02|18:23|BEAUTIFUL THINGS|BENSON BOONE
2024-09-02|18:20|PAYPHONE|MAROON 5
2024-09-02|18:17|ANJOS|DIOGO PIÇARRA, CAROLINA DESLANDES
2024-09-02|18:11|BIG GIRLS DON'T CRY|FERGIE
2024-09-02|18:08|LOSE CONTROL|TEDDY SWIMS
2024-09-02|17:55|SAUDADE|MIGUEL ARAÚJO, OS QUATRO E MEIA
2024-09-02|17:51|WHEN I WAS YOUR MAN|BRUNO MARS
2024-09-02|17:45|DESPEDIDA DE SOLTEIRA|BÁRBARA TINOCO
2024-09-02|17:43|BELONG TOGETHER|MARK AMBOR
2024-09-02|17:35|STARGAZING|MYLES SMITH
2024-09-02|17:29|FORÇA (UMA PÁGINA DE HISTÓRIA)|DA WEASEL
2024-09-02|17:26|THE HARDEST PART|COLDPLAY
2024-09-02|17:22|HEAVEN|CIAN DUCROT
2024-09-02|17:19|NOITE|IVANDRO, VITOR KLEY
2024-09-02|17:13|WALKING AWAY|CRAIG DAVID
2024-09-02|17:09|GET LUCKY|DAFT PUNK, PHARRELL WILLIAMS
2024-09-02|17:06|HOUDINI|DUA LIPA
2024-09-02|16:54|HEY THERE DELILAH|PLAIN WHITE T'S
2024-09-02|16:51|LOOK WHO'S LAUGHING NOW|BENJAMIN INGROSSO
2024-09-02|16:43|GIRL ON FIRE|ALICIA KEYS
2024-09-02|16:32|BREATHLESS|THE CORRS
2024-09-02|16:29|FALA-ME A VERDADE|BIA CABOZ, PIRUKA
2024-09-02|16:26|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-02|16:23|SNAP|ROSA LINN
2024-09-02|16:17|TREVO|ANAVITÓRIA, DIOGO PIÇARRA
2024-09-02|16:14|FLOWERS|MILEY CYRUS
2024-09-02|16:10|WAKE ME UP|AVICII, ALOE BLACC
2024-09-02|16:07|ELA NÃO SABE, POIS NÃO?|BÁRBARA TINOCO
2024-09-02|16:04|RADIOACTIVE|IMAGINE DRAGONS
2024-09-02|16:01|SI NO ESTÁS|IÑIGO QUINTERO
2024-09-02|15:54|CANDY SHOP|50 CENT, OLIVIA
2024-09-02|15:50|A NOITE|STEREOSSAURO, MARISA LIZ, CARLÃO
2024-09-02|15:47|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-02|15:39|SAY YOU WON'T LET GO|JAMES ARTHUR
2024-09-02|15:29|WHATAYA WANT FROM ME|ADAM LAMBERT
2024-09-02|15:26|AGARRA EM MIM|ANA MOURA, PEDRO MAFAMA
2024-09-02|15:23|AS IT WAS|HARRY STYLES
2024-09-02|15:19|PARADISE|COLDPLAY
2024-09-02|15:13|HEAVEN|NIALL HORAN
2024-09-02|15:10|THE STORY|BRANDI CARLILE
2024-09-02|15:06|DIE WITH A SMILE|LADY GAGA & BRUNO MARS
2024-09-02|15:02|PELOS CANTOS DO MUNDO|MICKAEL CARREIRA, MATIAS DAMÁSIO
2024-09-02|15:00|A BAR SONG (TIPSY)|SHABOOZEY
2024-09-02|14:52|OLÁ, SOLIDÃO|OS QUATRO E MEIA
2024-09-02|14:48|SHAPE OF YOU|ED SHEERAN
2024-09-02|14:40|HOW DO YOU SLEEP?|SAM SMITH
2024-09-02|14:37|MOVE|ADAM PORT, STRYV, MALACHIII
2024-09-02|14:28|ONE DAY IN YOUR LIFE|ANASTACIA
2024-09-02|14:24|GAROTA|MANINHO, MARISA LIZ
2024-09-02|14:20|CLOSER TO THE EDGE|THIRTY SECONDS TO MARS
2024-09-02|14:17|IN THE STARS|BENSON BOONE
2024-09-02|14:14|DIA DE FOLGA|ANA MOURA
2024-09-02|14:11|TOO SWEET|HOZIER
2024-09-02|14:07|TAKE A BOW|RIHANNA
2024-09-02|14:04|WOMAN'S WORLD|KATY PERRY
2024-09-02|14:01|ON TOP OF THE WORLD|IMAGINE DRAGONS
2024-09-02|13:58|FORGET ME|LEWIS CAPALDI
2024-09-02|13:52|PLANETA|BISPO, BÁRBARA TINOCO
2024-09-02|13:49|AUSTIN|DASHA
2024-09-02|13:42|MOTH TO A FLAME|SWEDISH HOUSE MAFIA, THE WEEKND
2024-09-02|13:38|HELLO|ADELE
2024-09-02|13:28|EMPIRE STATE OF MIND|JAY Z, ALICIA KEYS
2024-09-02|13:24|EU NÃO SEI|EXPENSIVE SOUL
2024-09-02|13:21|TACONES ROJOS|SEBASTIAN YATRA
2024-09-02|13:18|THINKING OUT LOUD|ED SHEERAN
2024-09-02|13:15|EVEN|RICHIE CAMPBELL, VAN ZEE
2024-09-02|13:11|AMIGOS|PABLO ALBORÁN, MARIA BECERRA
2024-09-02|13:08|LEAVE OUT ALL THE REST|LINKIN PARK
2024-09-02|13:05|WHY WHY WHY|SHAWN MENDES
2024-09-02|13:01|ONDE VAIS|BÁRBARA BANDEIRA, CARMINHO
2024-09-02|12:58|BEAUTIFUL THINGS|BENSON BOONE
2024-09-02|12:52|À DERIVA|CATARINA CASTANHAS
2024-09-02|12:48|WITHOUT YOU|DAVID GUETTA, USHER
2024-09-02|12:42|STAY|THE KID LAROI, JUSTIN BIEBER
2024-09-02|12:38|HOUDINI|EMINEM
2024-09-02|12:28|DANI CALIFORNIA|RED HOT CHILI PEPPERS
2024-09-02|12:25|NOITE|IVANDRO, VITOR KLEY
2024-09-02|12:21|SKYFALL|ADELE
2024-09-02|12:18|BELONG TOGETHER|MARK AMBOR
2024-09-02|12:15|SE EU|FERNANDO DANIEL, MELIM
2024-09-02|12:12|BONES|IMAGINE DRAGONS
2024-09-02|12:08|LEFT OUTSIDE ALONE|ANASTACIA
2024-09-02|12:04|LOVE THE HELL OUT OF YOU|LEWIS CAPALDI
2024-09-02|12:01|CHANDELIER|SIA
2024-09-02|11:58|EYES CLOSED|ED SHEERAN
2024-09-02|11:51|WATER|RICHIE CAMPBELL, SLOW J
2024-09-02|11:47|HEAVEN|CIAN DUCROT
2024-09-02|11:40|ALL OF ME|JOHN LEGEND
2024-09-02|11:31|WHERE IS THE LOVE|BLACK EYED PEAS
2024-09-02|11:27|CASA|D.A.M.A., BUBA ESPINHO
2024-09-02|11:24|SHIVERS|ED SHEERAN
2024-09-02|11:19|HOW DEEP IS YOUR LOVE|CALVIN HARRIS, DISCIPLES
2024-09-02|11:16|ELA NÃO SABE, POIS NÃO?|BÁRBARA TINOCO
2024-09-02|11:13|STICK SEASON|NOAH KAHAN
2024-09-02|11:08|BACK TO BLACK|AMY WINEHOUSE
2024-09-02|11:05|ILLUSION|DUA LIPA
2024-09-02|11:02|COMO É LINDA|CAROLINA DESLANDES
2024-09-02|10:59|SI NO ESTÁS|IÑIGO QUINTERO
2024-09-02|10:53|DESAMOR|MARIZA, GSON
2024-09-02|10:46|JUST THE WAY YOU ARE|BRUNO MARS
2024-09-02|10:43|STARGAZING|MYLES SMITH
2024-09-02|10:36|AO TEU OUVIDO|BUBA ESPINHO, BÁRBARA TINOCO
2024-09-02|10:32|HALO|BEYONCÉ
2024-09-02|10:22|TATA|SLOW J
2024-09-02|10:18|I'M WITH YOU|AVRIL LAVIGNE
2024-09-02|10:14|IN YOUR EYES|THE WEEKND
2024-09-02|10:10|CONTRA PROBABILIDADES|BISPO, JULINHO KSD
2024-09-02|10:07|TATTOO|LOREEN
2024-09-02|09:57|A BAR SONG (TIPSY)|SHABOOZEY
2024-09-02|09:50|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-02|09:45|OS CROQUETES ACABAM|NENA [PT]
2024-09-02|09:38|TOO SWEET|HOZIER
2024-09-02|09:17|DIE WITH A SMILE|LADY GAGA & BRUNO MARS
2024-09-02|09:07|PORQUE TE QUERO|INÊS MONSTRO
2024-09-02|08:38|MOVE|ADAM PORT, STRYV, MALACHIII
2024-09-02|08:28|EVEN|RICHIE CAMPBELL, VAN ZEE
2024-09-02|08:22|CHAKRAS|IVANDRO, JULINHO KSD
2024-09-02|08:15|WE FOUND LOVE|RIHANNA, CALVIN HARRIS
2024-09-02|08:06|BEAUTIFUL THINGS|BENSON BOONE
2024-09-02|07:56|BELONG TOGETHER|MARK AMBOR
2024-09-02|07:50|MARIA JOANA|NUNO RIBEIRO, MARIZA, CALEMA
2024-09-02|07:42|FOUND YOU FIRST|ALEC BENJAMIN
2024-09-02|07:37|THESE WALLS|DUA LIPA
2024-09-02|07:25|DIVE|OLIVIA DEAN
2024-09-02|07:21|LOVE SOMEONE|LUKAS GRAHAM
2024-09-02|07:14|NOITE|IVANDRO, VITOR KLEY
2024-09-02|07:09|AUSTIN|DASHA
2024-09-02|06:55|IT WILL RAIN|BRUNO MARS
2024-09-02|06:46|HÁ SEMPRE UMA MÚSICA|DIOGO PIÇARRA
2024-09-02|06:44|WE CAN DO BETTER|MATT SIMONS
2024-09-02|06:40|FAZ BEM|BLUAY, JULINHO KSD
2024-09-02|06:37|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-02|06:34|WHEREVER YOU WILL GO|THE CALLING
2024-09-02|06:27|SE ME VENS SALVAR|MÓNICA TEOTÓNIO, LATTE
2024-09-02|06:23|GLIMPSE OF US|JOJI
2024-09-02|06:20|BURGUESINHA (AO VIVO)|SEU JORGE
2024-09-02|06:17|COUNT ON ME|BRUNO MARS
2024-09-02|06:14|HEAVEN|NIALL HORAN
2024-09-02|06:10|TOXIC|BRITNEY SPEARS
2024-09-02|06:07|ELA NÃO SABE, POIS NÃO?|BÁRBARA TINOCO
2024-09-02|06:04|NATURAL|IMAGINE DRAGONS
2024-09-02|06:01|SI NO ESTÁS|IÑIGO QUINTERO
2024-09-02|05:57|I FEEL IT COMING|THE WEEKND, DAFT PUNK
2024-09-02|05:53|TE AMO|CALEMA
2024-09-02|05:50|A BAR SONG (TIPSY)|SHABOOZEY
2024-09-02|05:46|CONTRA PROBABILIDADES|BISPO, JULINHO KSD
2024-09-02|05:42|HOW WOULD YOU FEEL (PAEAN)|ED SHEERAN
2024-09-02|05:39|TATA|SLOW J
2024-09-02|05:36|FUNERAL|TEDDY SWIMS
2024-09-02|05:32|DIAMONDS|RIHANNA
2024-09-02|05:28|FONES NOS OUVIDOS|NENA [PT]
2024-09-02|05:25|FOLLOW YOU|IMAGINE DRAGONS
2024-09-02|05:21|DIE WITH A SMILE|LADY GAGA & BRUNO MARS
2024-09-02|05:17|QUERO É VIVER|SARA CORREIA
2024-09-02|05:14|HEAVEN|CIAN DUCROT
2024-09-02|05:10|COLD|MAROON 5, FUTURE
2024-09-02|05:06|NA ESCOLA|OS QUATRO E MEIA
2024-09-02|05:03|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-02|05:00|FORGET ME|LEWIS CAPALDI
2024-09-02|04:55|WHAT ABOUT US|PINK
2024-09-02|04:53|MAIS AMOR|WILSON HONRADO, FILIP V-AGE, ALLAN MASSAY, LATON
2024-09-02|04:50|LOOK WHO'S LAUGHING NOW|BENJAMIN INGROSSO
2024-09-02|04:46|LOVE AGAIN|RICHIE CAMPBELL
2024-09-02|04:42|CLOSE TO YOU|GRACIE ABRAMS
2024-09-02|04:39|NOSSO QUADRO|AGROPLAY, ANA CASTELA
2024-09-02|04:36|THUNDER|IMAGINE DRAGONS
2024-09-02|04:34|WOMAN'S WORLD|KATY PERRY
2024-09-02|04:30|GAROTA|MANINHO, MARISA LIZ
2024-09-02|04:27|I'M GOOD (BLUE)|DAVID GUETTA, BEBE REXHA
2024-09-02|04:23|I SEE FIRE|ED SHEERAN
2024-09-02|04:20|OUTRO PLANETA|VIRGUL
2024-09-02|04:17|AMIGOS|PABLO ALBORÁN, MARIA BECERRA
2024-09-02|04:13|LUCKY|HALSEY
2024-09-02|04:10|COMO TU|BÁRBARA BANDEIRA, IVANDRO
2024-09-02|04:05|MIRRORS|JUSTIN TIMBERLAKE
2024-09-02|04:02|TOO SWEET|HOZIER
2024-09-02|03:57|DILEMMA|NELLY, KELLY ROWLAND
2024-09-02|03:53|BEND AND BREAK|KEANE
2024-09-02|03:49|WHEN WE WERE YOUNG|ADELE
2024-09-02|03:46|A NOSSA DANÇA|CALEMA
2024-09-02|03:43|BEAUTIFUL THINGS|BENSON BOONE
2024-09-02|03:40|NADA MUDA|MATHEUS PARAIZO
2024-09-02|03:38|BREAKING ME|TOPIC, A7S
2024-09-02|03:34|EVEN|RICHIE CAMPBELL, VAN ZEE
2024-09-02|03:31|SI ANTES TE HUBIERA CONOCIDO|KAROL G
2024-09-02|03:28|BABY|JUSTIN BIEBER, LUDACRIS
2024-09-02|03:24|AMIGOS COLORIDOS|BANDIDOS DO CANTE
2024-09-02|03:21|MON AMOUR [REMIX]|ZZOILO, AITANA
2024-09-02|03:18|WHY WHY WHY|SHAWN MENDES
2024-09-02|03:15|PERDONAME|PABLO ALBORÁN, CARMINHO
2024-09-02|03:12|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-02|03:09|SOMETHING JUST LIKE THIS|THE CHAINSMOKERS, COLDPLAY
2024-09-02|03:06|CIDADE|BÁRBARA TINOCO, BÁRBARA BANDEIRA
2024-09-02|03:03|ROOTS|CALUM SCOTT
2024-09-02|03:00|STICK SEASON|NOAH KAHAN
2024-09-02|02:57|TIK TOK|KESHA
2024-09-02|02:53|LET HER GO|PASSENGER [UK]
2024-09-02|02:50|HÁ SEMPRE UMA MÚSICA|DIOGO PIÇARRA
2024-09-02|02:47|MOVE|ADAM PORT, STRYV, MALACHIII
2024-09-02|02:43|CASA|FERNANDO DANIEL
2024-09-02|02:40|SOMEBODY SAVE ME|EMINEM, JELLY ROLL
2024-09-02|02:36|QUEM ME DERA|MARIZA
2024-09-02|02:33|I'LL BE WAITING|CIAN DUCROT
2024-09-02|02:30|ILLUSION|DUA LIPA
2024-09-02|02:26|NOITE|IVANDRO, VITOR KLEY
2024-09-02|02:22|BAD HABITS|ED SHEERAN
2024-09-02|02:19|MILLION REASONS|LADY GAGA
2024-09-02|02:15|DEVIA IR (VERSÃO DA BÁRBARA)|BÁRBARA TINOCO
2024-09-02|02:12|TATTOO|LOREEN
2024-09-02|02:08|FEELSLIKEIMFALLINGINLOVE|COLDPLAY
2024-09-02|02:04|BENÇÃO|MIZZY MILES, BISPO, VAN ZEE
2024-09-02|02:01|NAKED|JAMES ARTHUR
2024-09-02|01:58|BELONG TOGETHER|MARK AMBOR
2024-09-02|01:55|DOMINO|JESSIE J
2024-09-02|01:51|TAKE ME TO CHURCH|HOZIER
2024-09-02|01:47|SAUDADE|MIGUEL ARAÚJO, OS QUATRO E MEIA
2024-09-02|01:44|SI NO ESTÁS|IÑIGO QUINTERO
2024-09-02|01:41|AQUI|LEONOR ARROJA
2024-09-02|01:37|FEEL SO CLOSE|CALVIN HARRIS
2024-09-02|01:34|AMIGA DA MINHA MULHER|SEU JORGE
2024-09-02|01:30|DEATH WISH LOVE|BENSON BOONE
2024-09-02|01:27|REWRITE THE STARS|JAMES ARTHUR, ANNE-MARIE
2024-09-02|01:25|MAIS AMOR|WILSON HONRADO, FILIP V-AGE, ALLAN MASSAY, LATON
2024-09-02|01:21|WRECKED|IMAGINE DRAGONS
2024-09-02|01:18|STARGAZING|MYLES SMITH
2024-09-02|01:15|ELA NÃO SABE, POIS NÃO?|BÁRBARA TINOCO
2024-09-02|01:12|AUSTIN|DASHA
2024-09-02|01:10|LONELY|JUSTIN BIEBER, BENNY BLANCO
2024-09-02|01:06|AGARRA EM MIM|ANA MOURA, PEDRO MAFAMA
2024-09-02|01:04|FOUND YOU FIRST|ALEC BENJAMIN
2024-09-02|01:01|LOSE CONTROL|TEDDY SWIMS
2024-09-02|00:57|SEXY LOVE|NE-YO
2024-09-02|00:53|SAY SOMETHING|A GREAT BIG WORLD, CHRISTINA AGUILERA
2024-09-02|00:50|YOU'RE GONNA LIVE FOREVER IN ME|JOHN MAYER
2024-09-02|00:45|DEIXA SER|DAVID FONSECA, MÁRCIA
2024-09-02|00:43|END OF BEGINNING|DJO
2024-09-02|00:39|NO TIME TO DIE|BILLIE EILISH
2024-09-02|00:35|ENTRE AS ESTRELAS|JIMMY P, DIOGO PIÇARRA
2024-09-02|00:31|BACK TO BLACK|AMY WINEHOUSE
2024-09-02|00:28|SATURN|SZA
2024-09-02|00:25|O AMOR NUNCA ACABA|DIANA CASTRO
2024-09-02|00:22|LEAVE A LIGHT ON|TOM WALKER
2024-09-02|00:18|BEST PART|H.E.R., DANIEL CAESAR
2024-09-02|00:15|A TERRA GIRA|OS QUATRO E MEIA
2024-09-02|00:10|THE ONLY EXCEPTION|PARAMORE
2024-09-02|00:07|EUGENE|ARLO PARKS
2024-09-02|00:04|HAPPIER|ED SHEERAN
2024-09-02|00:00|ALL FOR YOU|CIAN DUCROT, ELLA HENDERSON
2024-09-08|23:59|EVERYTIME|BRITNEY SPEARS
2024-09-08|23:54|MOMENTO (UMA ESPÉCIE DE CÉU)|PEDRO ABRUNHOSA, CAT
2024-09-08|23:51|END OF BEGINNING|DJO
2024-09-08|23:47|BACK TO BLACK|AMY WINEHOUSE
2024-09-08|23:44|O AMOR NUNCA ACABA|DIANA CASTRO
2024-09-08|23:39|II MOST WANTED|MILEY CYRUS, BEYONCÉ
2024-09-08|23:35|ONE|MARY J. BLIGE, U2
2024-09-08|23:29|CARTA [ACÚSTICO]|TIAGO BETTENCOURT
2024-09-08|23:25|I'LL BE WAITING|LENNY KRAVITZ
2024-09-08|23:21|VISITING HOURS|ED SHEERAN
2024-09-08|23:18|VAGA-LUMES|TAINÁ, TIAGO NACARATO
2024-09-08|23:15|GHOST TOWN|BENSON BOONE
2024-09-08|23:11|HOME|MICHAEL BUBLÉ
2024-09-08|23:08|OUTROS PLANOS|RITA ROCHA
2024-09-08|23:05|GO CRAZY|CHRIS BROWN, YOUNG THUG
2024-09-08|23:00|MY IMMORTAL|EVANESCENCE
2024-09-08|22:56|HERE WITHOUT YOU|3 DOORS DOWN
2024-09-08|22:52|LET ME LOVE YOU|MARIO
2024-09-08|22:49|SÓZINHO [AO VIVO '98]|CAETANO VELOSO
2024-09-08|22:45|THE JOKER AND THE QUEEN|ED SHEERAN, TAYLOR SWIFT
2024-09-08|22:42|UNTIL I FOUND YOU [REMIX]|STEPHEN SANCHEZ, EM BEIHOLD
2024-09-08|22:38|ONDE VAIS|BÁRBARA BANDEIRA, CARMINHO
2024-09-08|22:35|WITH ARMS WIDE OPEN|CREED
2024-09-08|22:30|TOUGH|QUAVO, LANA DEL REY
2024-09-08|22:27|AMIGOS COLORIDOS|BANDIDOS DO CANTE
2024-09-08|22:23|LEAVE THE DOOR OPEN|SILK SONIC
2024-09-08|22:19|GRAVITY|JOHN MAYER
2024-09-08|22:16|DORES DE CRESCIMENTO|CAROLINA DE DEUS, ANTÓNIO ZAMBUJO
2024-09-08|22:12|THE SPACE BETWEEN|DAVE MATTHEWS BAND
2024-09-08|22:08|THIS NA MALAMBING|RYANNAH J, NATEMAN
2024-09-08|22:04|JUST BREATHE|PEARL JAM
2024-09-08|22:01|EMILY|JAMES ARTHUR
2024-09-08|21:57|FONES NOS OUVIDOS|NENA [PT]
2024-09-08|21:53|SUGAR|MAROON 5
2024-09-08|21:50|CHEAP THRILLS|SIA
2024-09-08|21:46|TREVO|ANAVITÓRIA, DIOGO PIÇARRA
2024-09-08|21:43|TOO SWEET|HOZIER
2024-09-08|21:37|FOR CRYIN' OUT LOUD|FINNEAS
2024-09-08|21:34|LUA|IVANDRO
2024-09-08|21:29|SORRY|JUSTIN BIEBER
2024-09-08|21:27|HOW DO I SAY GOODBYE|DEAN LEWIS
2024-09-08|21:24|TASTE|SABRINA CARPENTER
2024-09-08|21:20|GAROTA|MANINHO, MARISA LIZ
2024-09-08|21:17|RADIOACTIVE|IMAGINE DRAGONS
2024-09-08|21:13|ADORE YOU|HUGEL, ARASH, TOPIC, DAECOLM
2024-09-08|21:10|ILLUSION|DUA LIPA
2024-09-08|21:07|COMO É LINDA|CAROLINA DESLANDES
2024-09-08|21:05|ARE YOU WITH ME|LOST FREQUENCIES
2024-09-08|21:01|LOSE CONTROL|TEDDY SWIMS
2024-09-08|20:58|OUR WAY|MARK AMBOR
2024-09-08|20:54|CASA|FERNANDO DANIEL
2024-09-08|20:52|STARGAZING|MYLES SMITH
2024-09-08|20:46|ON TOP OF THE WORLD|IMAGINE DRAGONS
2024-09-08|20:42|EVEN|RICHIE CAMPBELL, VAN ZEE
2024-09-08|20:35|DOG DAYS ARE OVER|FLORENCE AND THE MACHINE
2024-09-08|20:31|GOOD LUCK, BABE!|CHAPPELL ROAN
2024-09-08|20:28|SNAP|ROSA LINN
2024-09-08|20:25|PERDONAME|PABLO ALBORÁN, CARMINHO
2024-09-08|20:22|WITHOUT YOU|DAVID GUETTA, USHER
2024-09-08|20:18|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-08|20:15|HOUDINI|DUA LIPA
2024-09-08|20:12|PELOS CANTOS DO MUNDO|MICKAEL CARREIRA, MATIAS DAMÁSIO
