DAY|TIME PLAYED|SONG TITLE|SONG ARTIST
2024-09-04|17:41|FONES NOS OUVIDOS|NENA
2024-09-04|17:45|GREEDY|TATE MCRAE
2024-09-04|17:56|MWAKI|ZERB, SOFIYA NZAU
2024-09-04|18:00|AMIGOS COLORIDOS|BANDIDOS DO CANTE
2024-09-04|18:05|GOOD LUCK, BABE|CHAPELLE ROAN
2024-09-04|18:09|BENÇÃO|MIZZY MILES, VAN ZEE, BISPO
2024-09-04|18:13|MOTH TO A FLAME|SWEDISH HOUSE MAFIA FT. THE WEEKND
2024-09-04|18:16|ONDE ANDA|CALEMA & ZÉ FILIPE
2024-09-04|18:26|I HAD SOME HELP|POST MALONE, MORGEN WALLEN
2024-09-04|18:31|CLOSE TO YOU|GRACIE ABRAMS
2024-09-04|18:34|NOITE|IVANDRO, VITOR KLEY
2024-09-04|18:43|ESPRESSO|SABRINA CARPENTER
2024-09-04|18:45|MY UNIVERSE|COLDPLAY, BTS
2024-09-04|18:57|MOVE|ADAM PORT, STYV, KEINEMUSIK, ORSO, MALACHII
2024-09-04|19:00|GAROTA|MANINHO, MARISA LIZ
2024-09-04|19:05|DIE WITH A SMILE|BRUNO MARS, LADY GAGA
2024-09-04|19:09|CANÇÃO DO ELEVADOR|AFONSO DUBRAZ
2024-09-04|19:13|STARGAZING|MYLES SMITH
2024-09-04|19:16|SWEETEST PIE|MEGAN THEE STALION & DUA LIPA
2024-09-04|19:26|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-04|19:33|TEXAS HOLD EM|BEYONCE
2024-09-04|19:37|NÓS OS DOIS|BÁRBARA BANDEIRA
2024-09-04|19:43|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-04|19:46|EVERYBODYS CHANGING|KEANE
2024-09-04|19:56|STUMBLIN IN|CYRIL
2024-09-04|19:59|BREAKEVEN|THE SCRIPT
2024-09-04|20:04|FUMAÇA|BARBARA BANDEIRA, VEIGH
2024-09-04|20:07|AUSTIN|DASHA
2024-09-04|20:10|COLD|MAROON 5 FEAT. FUTURE
2024-09-04|20:13|I ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-04|20:17|ACORDAR|SYRO
2024-09-04|20:20|LUCIDE DREAMS|JUICE WRLD
2024-09-04|20:24|HOUDINI|EMINEM
2024-09-04|20:28|HUNG UP|MADONNA
2024-09-04|20:37|MY LOVE MINE ALL MINE|MITSKI
2024-09-04|20:39|ELA NÃO SABE POIS NÃO|BÁRBARA TINOCO
2024-09-04|20:42|PLEASE, PLEASE, PLEASE|SABRINA CARPENTER
2024-09-04|20:45|LET YOU GO|RICHIE CAMPBELL
2024-09-04|20:55|A BAR SONG|SHABOOZEY
2024-09-04|20:58|O SOL|VITOR KLEY
2024-09-04|21:01|BEAUTIFUL THINGS|BENSON BOONE
2024-09-04|21:04|HOW YOU REMIND ME|NICKELBACK
2024-09-04|21:08|EU E TU|MIKE 11 FT. D.A.M.A.
2024-09-04|21:12|THE DOOR|TEDDY SWIMS
2024-09-04|21:16|ROLLING IN THE DEEP|ADELE
2024-09-04|21:19|LOUCAMENTE|D.A.M.A, LOS ROMEROS
2024-09-04|21:23|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-04|21:26|LEMBRAS-TE DE MIM|NENA, CAROLINA DE DEUS
2024-09-04|21:34|I HAD SOME HELP|POST MALONE, MORGEN WALLEN
2024-09-04|21:37|ALÔ|DILLAZ FEAT. PLUTONIO
2024-09-04|21:40|BABY DONT HURT ME|DAVID GUETTA, ANNE-MARIE, COI LERAY
2024-09-04|21:43|RITINHA|ATOA, GRUPO ACADÉMICO SEISTETOS
2024-09-04|21:45|SAVE YOUR TEARS|THE WEEKND
2024-09-04|21:57|HEAVEN|NIALL HORAN
2024-09-04|22:00|ESSA SAIA|BISPO
2024-09-04|22:04|HOLD ME WHILE YOU WAIT|LEWIS CAPALDI
2024-09-04|22:07|UM DIA HEI DE VOLTAR|BUBA ESPINHO FT. BANDIDOS DO CANTE
2024-09-04|22:11|ADORE YOU|MILEY CYRUS
2024-09-04|22:15|INFINITY|JAYMES YOUNG
2024-09-04|22:19|BENEATH YOUR BEAUTIFUL|LABRINTH [+] EMELI SANDE
2024-09-04|22:23|MORE THAN I CAN SAY|LEO SAYER
2024-09-04|22:27|MOMENTO|PEDRO ABRUNHOSA
2024-09-04|22:31|NEVER GONNA BE ALONE|NICKELBACK
2024-09-04|22:37|SI NO ESTÁS|IÑIGO QUINTERO
2024-09-04|22:41|TIME AFTER TIME|CYNDI LAUPER
2024-09-04|22:44|STAY WITH ME|SAM SMITH
2024-09-04|22:47|FONES NOS OUVIDOS|NENA
2024-09-04|22:56|SOMEONE YOU LOVED|LEWIS CAPALDI
2024-09-04|22:59|SHES LIKE THE WIND|PATRICK SWAYZE
2024-09-04|23:03|HURT|CHRISTINA AGUILERA
2024-09-04|23:06|USED TO BE YOUNG|MILEY CYRUS
2024-09-04|23:10|COVER ME IN SUNSHINE|PINK & WILLOW SAGE HEART
2024-09-04|23:12|CHASING CARS|SNOW PATROL
2024-09-04|23:16|AMIGOS COLORIDOS|BANDIDOS DO CANTE
2024-09-04|23:20|A THOUSAND YEARS|CHRISTINA PERRI
2024-09-04|23:24|RIGHT TO BE WRONG|JOSS STONE
2024-09-04|23:28|CASA|FERNANDO DANIEL
2024-09-04|23:34|SCARED TO START|MICHAEL MARCAGI
2024-09-04|23:36|ILL STAND BY YOU|PRETENDERS
2024-09-04|23:40|TROVADOR|IVANDRO
2024-09-04|23:44|STAY|RIHANNA [+] MIKKY EKKO
2024-09-04|23:48|NAO DA|D.A.M.A
2024-09-04|23:56|7 YEARS|LUKAS GRAHAM
2024-09-04|00:01|DO YOU NO WRONG|RICHIE CAMPBELL
2024-09-04|00:06|POINTLESS|LEWIS CAPALDI
2024-09-04|00:09|NÃO DEVIA|NUNO RIBEIRO, LOONY JOHNSON
2024-09-04|00:12|KEEP HOLDING ON|AVRIL LAVIGNE
2024-09-04|00:16|CREEPIN|METRO BOOMIN, THE WEEKND & 21 SAVAGE
2024-09-04|00:18|BEAUTIFUL|CHRISTINA AGUILERA
2024-09-04|00:22|ANYTIME YOU NEED A FRIEND|MARIAH CAREY
2024-09-04|00:25|VAMOS SER|SYRO
2024-09-04|00:29|I WONT GIVE UP|JASON MRAZ
2024-09-04|00:36|MERCY|SHAWN MENDES
2024-09-04|00:39|SI NO ESTÁS|IÑIGO QUINTERO
2024-09-04|00:42|HOLDING BACK THE YEARS|SIMPLY RED
2024-09-04|00:46|READ ALL ABOUT IT (PART.III)|EMELI SANDE
2024-09-04|00:50|ALMA NUA|VAN ZEE
2024-09-04|00:53|LEAVE THE DOOR OPEN|BRUNO MARS & ANDERSON PAAK, SILK SONIC
2024-09-04|00:59|A BAR SONG|SHABOOZEY
2024-09-04|01:02|DONT BE SHY|TIESTO FT. KAROL G
2024-09-04|01:05|LEMBRAS-TE DE MIM|NENA, CAROLINA DE DEUS
2024-09-04|01:08|EMPIRE STATE OF MIND|ALICIA KEYS
2024-09-04|01:11|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-04|01:14|LUNCH|BILLIE EILISH
2024-09-04|01:17|REVERIE|J.MYSTERY
2024-09-04|01:20|YELLOW|COLDPLAY
2024-09-04|01:25|CANT CATCH ME NOW|OLIVIA RODRIGO
2024-09-04|01:28|ESSA SAIA|BISPO
2024-09-04|01:33|I HAD SOME HELP|POST MALONE, MORGEN WALLEN
2024-09-04|01:35|COMO É LINDA|CAROLINA DESLANDES
2024-09-04|01:38|I WILL WAIT|MUMFORD & SONS
2024-09-04|01:43|STICK SEASON|NOAH KAHAN
2024-09-04|01:46|ASSOBIA PARA O LADO|CARLÃO
2024-09-04|01:51|MWAKI|ZERB, SOFIYA NZAU
2024-09-04|01:54|CLOSE TO YOU|GRACIE ABRAMS
2024-09-04|01:58|ONLY GIRL (IN THE WORLD)|RIHANNA
2024-09-04|02:02|COVER ME IN SUNSHINE|PINK & WILLOW SAGE HEART
2024-09-04|02:04|AMOR DE FERRO|DIOGO PIÇARRA, PEDRO ABRUNHOSA
2024-09-04|02:07|WOMANS WORLD|KATY PERRY
2024-09-04|02:10|SAFE AND SOUND|CAPITAL CITIES
2024-09-04|02:13|FICO ASSIM SEM VOCE|ADRIANA CALCANHOTO
2024-09-04|02:16|MEMORIES (VERSION 2021)|DAVID GUETTA
2024-09-04|02:19|ALÔ|DILLAZ FEAT. PLUTONIO
2024-09-04|02:24|MOVE|ADAM PORT, STYV, KEINEMUSIK, ORSO, MALACHII
2024-09-04|02:27|CONTRA PROBABILIDADES|BISPO FT. JULINHO KSD
2024-09-04|02:30|GOOD LUCK, BABE|CHAPELLE ROAN
2024-09-04|02:34|DIE WITH A SMILE|BRUNO MARS, LADY GAGA
2024-09-04|02:38|IDGAF (CLEAN VERSION)|DUA LIPA
2024-09-04|02:41|FONES NOS OUVIDOS|NENA
2024-09-04|02:45|FAMILY AFFAIR|MARY J. BLIGE
2024-09-04|02:52|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-04|02:56|HALL OF FAME|THE SCRIPT [+] WILL.I.AM
2024-09-04|02:59|BENÇÃO|MIZZY MILES, VAN ZEE, BISPO
2024-09-04|03:02|LADY (HEAR ME TONIGHT)|MODJO
2024-09-04|03:06|ESPRESSO|SABRINA CARPENTER
2024-09-04|03:09|I ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-04|03:12|NADA MUDA|MATHEUS PARAISO
2024-09-04|03:15|RUDE BOY|RIHANNA
2024-09-04|03:18|MON AMOUR (REMIX)|ZZOILO & AITANA
2024-09-04|03:21|SEM TI|SLOW J
2024-09-04|03:24|AUSTIN|DASHA
2024-09-04|03:27|AMIGOS COLORIDOS|BANDIDOS DO CANTE
2024-09-04|03:31|SAY YOU WONT LET GO|JAMES ARTHUR
2024-09-04|03:34|TEXAS HOLD EM|BEYONCE
2024-09-04|03:38|PORTAS DO SOL|NENA
2024-09-04|03:42|I DONT WANNA WAIT|DAVID GUETTA, ONEREPUBLIC
2024-09-04|03:44|YOU`RE BEAUTIFUL|JAMES BLUNT
2024-09-04|03:49|STUMBLIN IN|CYRIL
2024-09-04|03:53|THE DOOR|TEDDY SWIMS
2024-09-04|03:56|YOU GIVE ME SOMETHING|JAMES MORRISON
2024-09-04|04:00|FLOWERS|MILEY CYRUS
2024-09-04|04:03|INESQUECÍVEL|GIULIA BE FEAT. LUAN SANTANA
2024-09-04|04:06|STARGAZING|MYLES SMITH
2024-09-04|04:09|ALL OF ME|JOHN LEGEND
2024-09-04|04:13|O AMOR E MAGICO|EXPENSIVE SOUL
2024-09-04|04:17|GIMME MORE|BRITNEY SPEARS
2024-09-04|04:21|NOITE|IVANDRO, VITOR KLEY
2024-09-04|04:26|A BAR SONG|SHABOOZEY
2024-09-04|04:29|HÁ SEMPRE UMA MUSICA|DIOGO PIÇARRA
2024-09-04|04:32|HOUDINI|EMINEM
2024-09-04|04:35|LUNCH|BILLIE EILISH
2024-09-04|04:38|ANOTHER LOVE (TIESTO REMIX)|TOM ODELL
2024-09-04|04:41|CANÇÃO DO ELEVADOR|AFONSO DUBRAZ
2024-09-04|04:45|DROPS OF JUPITER (TELL ME)|TRAIN
2024-09-04|04:51|I HAD SOME HELP|POST MALONE, MORGEN WALLEN
2024-09-04|04:54|BURN|ELLIE GOULDING
2024-09-04|04:57|GAROTA|MANINHO, MARISA LIZ
2024-09-04|05:01|CHASING CARS|SNOW PATROL
2024-09-04|05:06|PLEASE, PLEASE, PLEASE|SABRINA CARPENTER
2024-09-04|05:08|FIRE - OFFICIAL UEFA EURO 2024 SONG|MEDUZA, ONEREPUBLIC, LEONY
2024-09-04|05:11|OUTRO PLANETA|VIRGUL
2024-09-04|05:14|CANT GET YOU OUT OF MY HEAD|KYLIE MINOGUE
2024-09-04|05:18|USED TO BE YOUNG|MILEY CYRUS
2024-09-04|05:21|BURGUESINHA|SEU JORGE
2024-09-04|05:26|MOVE|ADAM PORT, STYV, KEINEMUSIK, ORSO, MALACHII
2024-09-04|05:29|FUMAÇA|BARBARA BANDEIRA, VEIGH
2024-09-04|05:32|THERES NOTHING HOLDIN ME BACK|SHAWN MENDES
2024-09-04|05:36|BEAUTIFUL THINGS|BENSON BOONE
2024-09-04|05:39|ANDORINHAS|ANA MOURA
2024-09-04|05:41|CLOSE TO YOU|GRACIE ABRAMS
2024-09-04|05:45|WHAT ABOUT US|PINK
2024-09-04|05:49|BONES|IMAGINE DRAGONS
2024-09-04|05:52|UM DIA HEI DE VOLTAR|BUBA ESPINHO FT. BANDIDOS DO CANTE
2024-09-04|05:56|COUNTING STARS|ONEREPUBLIC
2024-09-04|06:00|MELHOR PARA MIM|ZÉ VARGAS, TIAGO LEITE
2024-09-04|06:05|WE CANT BE FRIENDS (WAIT FOR YOUR LOVE)|ARIANA GRANDE
2024-09-04|06:09|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-04|06:15|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-04|06:20|HOT N COLD|KATY PERRY
2024-09-04|06:24|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-04|06:29|CUPID - TWIN VER.|FIFTY FIFTY
2024-09-04|06:32|EU E TU|MIKE 11 FT. D.A.M.A.
2024-09-04|06:41|AUSTIN|DASHA
2024-09-04|06:50|CELESTIAL|ED SHEERAN
2024-09-04|06:53|DIE WITH A SMILE|BRUNO MARS, LADY GAGA
2024-09-05|07:02|STICK SEASON|NOAH KAHAN
2024-09-05|07:09|ROXANNE|ARIZONA ZERVAS
2024-09-05|07:16|ABOUT DAMN TIME|LIZZO
2024-09-05|07:22|FAMILY AFFAIR|MARY J. BLIGE
2024-09-05|07:26|SAUDADE|MIGUEL ARAUJO, OS QUATRO E MEIA
2024-09-05|07:34|ESPRESSO|SABRINA CARPENTER
2024-09-05|07:39|CARRO|BÁRBARA BANDEIRA, DILLAZ
2024-09-05|07:47|MOVE|ADAM PORT, STYV, KEINEMUSIK, ORSO, MALACHII
2024-09-05|07:53|NOITE|IVANDRO, VITOR KLEY
2024-09-05|08:03|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-05|08:18|FLOWERS|MILEY CYRUS
2024-09-05|08:25|STARGAZING|MYLES SMITH
2024-09-05|08:35|GAROTA|MANINHO, MARISA LIZ
2024-09-05|08:46|BLANK SPACE|TAYLOR SWIFT
2024-09-05|08:55|AUSTIN|DASHA
2024-09-05|09:05|MWAKI|ZERB, SOFIYA NZAU
2024-09-05|09:11|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-05|09:18|A BAR SONG|SHABOOZEY
2024-09-05|09:26|MÃE|D.A.M.A
2024-09-05|09:36|CELESTIAL|ED SHEERAN
2024-09-05|09:40|ANOTHER LOVE (TIESTO REMIX)|TOM ODELL
2024-09-05|09:44|HOUDINI|EMINEM
2024-09-05|09:48|FICO ASSIM SEM VOCE|ADRIANA CALCANHOTO
2024-09-05|10:00|I HAD SOME HELP|POST MALONE, MORGEN WALLEN
2024-09-05|10:03|THE DOOR|TEDDY SWIMS
2024-09-05|10:06|LEMBRAS-TE DE MIM|NENA, CAROLINA DE DEUS
2024-09-05|10:09|ON TOP OF THE WORLD|IMAGINE DRAGONS
2024-09-05|10:12|HOUDINI|DUA LIPA
2024-09-05|10:15|PLEASE, PLEASE, PLEASE|SABRINA CARPENTER
2024-09-05|10:18|SEM TI|SLOW J
2024-09-05|10:21|THE NIGHTS|AVICII
2024-09-05|10:24|MOVE|ADAM PORT, STYV, KEINEMUSIK, ORSO, MALACHII
2024-09-05|10:27|YOU`RE BEAUTIFUL|JAMES BLUNT
2024-09-05|10:30|ALÔ|DILLAZ FEAT. PLUTONIO
2024-09-05|10:33|TEXAS HOLD EM|BEYONCE
2024-09-05|10:37|LUNCH|BILLIE EILISH
2024-09-05|10:40|FONES NOS OUVIDOS|NENA
2024-09-05|10:44|IM YOURS|JASON MRAZ
2024-09-05|10:47|ANDORINHAS|ANA MOURA
2024-09-05|11:00|STUMBLIN IN|CYRIL
2024-09-05|11:03|TUSA|KAROL G. X NICKI MINAJ
2024-09-05|11:07|AMIGOS COLORIDOS|BANDIDOS DO CANTE
2024-09-05|11:10|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-05|11:13|BENÇÃO|MIZZY MILES, VAN ZEE, BISPO
2024-09-05|11:16|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-05|11:20|CASA|FERNANDO DANIEL
2024-09-05|11:23|BONES|IMAGINE DRAGONS
2024-09-05|11:26|NOITE|IVANDRO, VITOR KLEY
2024-09-05|11:29|GIVE IT TO ME|JUSTIN TIMBERLAKE [+] NELLY FURTADO
2024-09-05|11:39|WOMANS WORLD|KATY PERRY
2024-09-05|11:42|TALVEZ|CAROLINA DE DEUS
2024-09-05|11:45|FIRE - OFFICIAL UEFA EURO 2024 SONG|MEDUZA, ONEREPUBLIC, LEONY
2024-09-05|11:47|CANÇÃO DO ELEVADOR|AFONSO DUBRAZ
2024-09-05|12:00|AUSTIN|DASHA
2024-09-05|12:03|GAROTA|MANINHO, MARISA LIZ
2024-09-05|12:07|MY LOVE|JUSTIN TIMBERLAKE FEAT. T.I.
2024-09-05|12:11|CLOSE TO YOU|GRACIE ABRAMS
2024-09-05|12:15|PLANETA|BISPO FT. BARBARA TINOCO
2024-09-05|12:17|GOOD LUCK, BABE|CHAPELLE ROAN
2024-09-05|12:21|THE WAY I ARE|TIMBALAND
2024-09-05|12:24|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-05|12:27|BEAUTIFUL THINGS|BENSON BOONE
2024-09-05|12:30|SENORITA|SHAWN MENDES & CAMILA CABELLO
2024-09-05|12:40|A BAR SONG|SHABOOZEY
2024-09-05|12:43|FUMAÇA|BARBARA BANDEIRA, VEIGH
2024-09-05|12:46|DIE WITH A SMILE|BRUNO MARS, LADY GAGA
2024-09-05|12:50|TATA|SLOW J
2024-09-05|13:00|WE CANT BE FRIENDS (WAIT FOR YOUR LOVE)|ARIANA GRANDE
2024-09-05|13:03|I WILL WAIT|MUMFORD & SONS
2024-09-05|13:08|ELA NÃO SABE POIS NÃO|BÁRBARA TINOCO
2024-09-05|13:11|ESPRESSO|SABRINA CARPENTER
2024-09-05|13:14|I HAD SOME HELP|POST MALONE, MORGEN WALLEN
2024-09-05|13:17|EU E TU|MIKE 11 FT. D.A.M.A.
2024-09-05|13:21|WHAT WAS I MADE FOR|BILLIE EILISH
2024-09-05|13:25|LEMBRAS-TE DE MIM|NENA, CAROLINA DE DEUS
2024-09-05|13:28|EVERYBODYS CHANGING|KEANE
2024-09-05|13:37|STARGAZING|MYLES SMITH
2024-09-05|13:40|MELHOR DE MIM|MARIZA
2024-09-05|13:43|I ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-05|13:47|RITINHA|ATOA, GRUPO ACADÉMICO SEISTETOS
2024-09-05|13:56|MOVE|ADAM PORT, STYV, KEINEMUSIK, ORSO, MALACHII
2024-09-05|13:59|I DONT WANNA WAIT|DAVID GUETTA, ONEREPUBLIC
2024-09-05|14:02|ALÔ|DILLAZ FEAT. PLUTONIO
2024-09-05|14:05|ALL OF THE GIRLS YOU LOVED BEFORE|TAYLOR SWIFT
2024-09-05|14:09|TRAINING SEASON|DUA LIPA
2024-09-05|14:13|HOUDINI|EMINEM
2024-09-05|14:16|TROVADOR|IVANDRO
2024-09-05|14:20|DIAMONDS|RIHANNA
2024-09-05|14:24|THE DOOR|TEDDY SWIMS
2024-09-05|14:27|CHASING CARS|SNOW PATROL
2024-09-05|14:31|COMO É LINDA|CAROLINA DESLANDES
2024-09-05|14:34|I LIKE THE WAY YOU KISS ME|ARTEMAS
2024-09-05|14:37|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-05|14:40|BENÇÃO|MIZZY MILES, VAN ZEE, BISPO
2024-09-05|14:44|ONE MORE TIME|DAFT PUNK
2024-09-05|14:56|BELONG TOGETHER|MARK AMBOR
2024-09-05|14:59|LET ME LOVE YOU|DJ SNAKE, JUSTIN BIEBER
2024-09-05|15:02|FONES NOS OUVIDOS|NENA
2024-09-05|15:06|PLEASE, PLEASE, PLEASE|SABRINA CARPENTER
2024-09-05|15:09|LADY (HEAR ME TONIGHT)|MODJO
2024-09-05|15:12|AUSTIN|DASHA
2024-09-05|15:15|LET YOU GO|RICHIE CAMPBELL
2024-09-05|15:18|WAVES|MR. PROBZ, ROBIN SCHULZ
2024-09-05|15:21|NOITE|IVANDRO, VITOR KLEY
2024-09-05|15:25|DILEMA|NELLY [+] KELLY ROLAND
2024-09-05|15:37|BOYFRIEND|DOVE CAMERON
2024-09-05|15:40|ASSOBIA PARA O LADO|CARLÃO
2024-09-05|15:43|LUNCH|BILLIE EILISH
2024-09-05|15:46|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-05|15:59|A BAR SONG|SHABOOZEY
2024-09-05|16:02|HEARTLESS|RICHIE CAMPBELL
2024-09-05|16:04|BABY|JUSTIN BIEBER
2024-09-05|16:08|FIRE - OFFICIAL UEFA EURO 2024 SONG|MEDUZA, ONEREPUBLIC, LEONY
2024-09-05|16:10|GAROTA|MANINHO, MARISA LIZ
2024-09-05|16:14|O AMOR E MAGICO|EXPENSIVE SOUL
2024-09-05|16:18|DOWN|JAY SEAN FEAT. LIL WAYNE
2024-09-05|16:22|WOMANS WORLD|KATY PERRY
2024-09-05|16:24|THE SOUND OF SILENCE|DISTURBED, CYRIL REMIX
2024-09-05|16:27|THEREFORE I AM|BILLIE EILISH
2024-09-05|16:36|I HAD SOME HELP|POST MALONE, MORGEN WALLEN
2024-09-05|16:38|AMIGOS COLORIDOS|BANDIDOS DO CANTE
2024-09-05|16:42|CLOSE TO YOU|GRACIE ABRAMS
2024-09-05|16:46|OVERDRIVE|OFENBACH, NORMA JEAN MARTINE
2024-09-05|17:00|MOVE|ADAM PORT, STYV, KEINEMUSIK, ORSO, MALACHII
2024-09-05|17:03|ROXANNE|ARIZONA ZERVAS
2024-09-05|17:06|CANÇÃO DO ELEVADOR|AFONSO DUBRAZ
2024-09-05|17:09|GOOD LUCK, BABE|CHAPELLE ROAN
2024-09-05|17:12|JUST CANT GET ENOUGH|BLACK EYED PEAS
2024-09-05|17:16|INESQUECÍVEL|GIULIA BE FEAT. LUAN SANTANA
2024-09-05|17:19|FORTNIGHT|TAYLOR SWIFT, POST MALONE
2024-09-05|17:23|SIDE TO SIDE|ARIANA GRANDE, NICKI MINAJ
2024-09-05|17:27|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-05|17:30|SO SICK|NE-YO
2024-09-05|17:40|COVER ME IN SUNSHINE|PINK & WILLOW SAGE HEART
2024-09-05|17:42|SORRI SOU REI|NATIRUTS [+] MONICA FERRAZ
2024-09-05|17:46|DIE WITH A SMILE|BRUNO MARS, LADY GAGA
2024-09-05|18:00|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-05|18:04|ELA NÃO SABE POIS NÃO|BÁRBARA TINOCO
2024-09-05|18:09|I ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-05|18:13|FUMAÇA|BARBARA BANDEIRA, VEIGH
2024-09-05|18:18|STARGAZING|MYLES SMITH
2024-09-05|18:21|WISH YOU THE BEST|LEWIS CAPALDI
2024-09-05|18:32|LEMBRAS-TE DE MIM|NENA, CAROLINA DE DEUS
2024-09-05|18:38|TOO SWEET|HOZIER
2024-09-05|18:42|MARIA JOANA|NUNO RIBEIRO, CALEMA, MARIZA
2024-09-05|18:50|AUSTIN|DASHA
2024-09-05|19:03|SCARED TO START|MICHAEL MARCAGI
2024-09-05|19:05|EU E TU|MIKE 11 FT. D.A.M.A.
2024-09-05|19:11|HOUDINI|EMINEM
2024-09-05|19:15|ALÔ|DILLAZ FEAT. PLUTONIO
2024-09-05|19:20|AMIGOS|PABLO ALBORAN, MARIA BECERRA
2024-09-05|19:31|A BAR SONG|SHABOOZEY
2024-09-05|19:37|I DONT WANNA WAIT|DAVID GUETTA, ONEREPUBLIC
2024-09-05|19:40|BENÇÃO|MIZZY MILES, VAN ZEE, BISPO
2024-09-05|19:45|PLEASE, PLEASE, PLEASE|SABRINA CARPENTER
2024-09-05|19:56|I HAD SOME HELP|POST MALONE, MORGEN WALLEN
2024-09-05|19:59|É ISSO AÍ|ANA CAROLINA & SEU JORGE
2024-09-05|20:04|YEAH!|USHER, LIL JON & LUDRACRIS
2024-09-05|20:09|LUNCH|BILLIE EILISH
2024-09-05|20:12|NOITE|IVANDRO, VITOR KLEY
2024-09-05|20:15|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-05|20:18|CUPIDS CHOKEHOLD|GYM CLASS HEROES [+] PATRICK STUMP
2024-09-05|20:21|CASA|FERNANDO DANIEL
2024-09-05|20:25|TATTOO|LOREEN
2024-09-05|20:28|THE NIGHTS|AVICII
2024-09-05|20:38|MOVE|ADAM PORT, STYV, KEINEMUSIK, ORSO, MALACHII
2024-09-05|20:41|RITINHA|ATOA, GRUPO ACADÉMICO SEISTETOS
2024-09-05|20:44|THE DOOR|TEDDY SWIMS
2024-09-05|20:54|SI NO ESTÁS|IÑIGO QUINTERO
2024-09-05|20:57|FELICES LOS 4|MALUMA
2024-09-05|21:01|COMO É LINDA|CAROLINA DESLANDES
2024-09-05|21:04|WOMANS WORLD|KATY PERRY
2024-09-05|21:07|GAROTA|MANINHO, MARISA LIZ
2024-09-05|21:10|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-05|21:13|BUSY (FOR ME)|AUREA
2024-09-05|21:17|CALM DOWN|REMA, SELENA GOMEZ
2024-09-05|21:21|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-05|21:24|CLUB CAN`T HANDLE ME|FLO RIDA
2024-09-05|21:34|GOOD LUCK, BABE|CHAPELLE ROAN
2024-09-05|21:37|NÃO TE ODEIO|DIOGO PIÇARRA
2024-09-05|21:39|FIRE - OFFICIAL UEFA EURO 2024 SONG|MEDUZA, ONEREPUBLIC, LEONY
2024-09-05|21:42|FONES NOS OUVIDOS|NENA
2024-09-05|21:46|KISS ME MORE|DOJA CAT, SZA
2024-09-05|21:57|WHEN WE WERE YOUNG|ADELE
2024-09-05|22:02|FIELDS OF GOLD|STING
2024-09-05|22:06|IF I AINT GOT YOU|ALICIA KEYS
2024-09-05|22:09|TRUST ME MATE|DEAN LEWIS
2024-09-05|22:12|BOYFRIEND|DOVE CAMERON
2024-09-05|22:15|JUST GIVE ME A REASON|PINK [+] NATE RUESS
2024-09-05|22:19|ALMA NUA|VAN ZEE
2024-09-05|22:22|UNDER THE INFLUENCE|CHRIS BROWN
2024-09-05|22:26|KEEP HOLDING ON|AVRIL LAVIGNE
2024-09-05|22:30|NÃO ME IMPORTO|CAROLINA DESLANDES
2024-09-05|22:36|DIE FOR YOU|THE WEEKND
2024-09-05|22:40|HARD TO SAY IM SORRY|CHICAGO
2024-09-05|22:45|BRUTOS DIAMANTES|SYRO, BISPO
2024-09-05|22:48|LUA|IVANDRO
2024-09-05|22:56|MY LOVE MINE ALL MINE|MITSKI
2024-09-05|22:58|I GIVE UP|NOBLE
2024-09-05|23:01|HEARTBEAT|JAMES ARTHUR
2024-09-05|23:05|LEMBRAS-TE DE MIM|NENA, CAROLINA DE DEUS
2024-09-05|23:08|IM NOT THE ONLY ONE|SAM SMITH
2024-09-05|23:13|WHEN I WAS YOUR MAN|BRUNO MARS
